k_subset,language,category,count,language_resource_tier
2,Spanish,Controlled/Regulated Substances,6,high
2,Spanish,Copyright/Trademark/Plagiarism,5,high
2,Spanish,Criminal Planning/Confessions,6,high
2,Spanish,Fraud/Deception,6,high
2,Spanish,Guns and Illegal Weapons,6,high
2,Spanish,Harassment,6,high
2,Spanish,Hate/Identity Hate,6,high
2,Spanish,High Risk Gov Decision Making,6,high
2,Spanish,Illegal Activity,1,high
2,Spanish,Malware,6,high
2,Spanish,PII/Privacy,6,high
2,Spanish,Political/Misinformation/Conspiracy,6,high
2,Spanish,Profanity,6,high
2,Spanish,Sexual,6,high
2,Spanish,Sexual (minor),6,high
2,Spanish,Suicide and Self Harm,6,high
2,Spanish,Threat,6,high
2,Spanish,Unauthorized Advice,6,high
2,Spanish,Violence,6,high
2,Swahili,Controlled/Regulated Substances,6,low
2,Swahili,Copyright/Trademark/Plagiarism,6,low
2,Swahili,Criminal Planning/Confessions,6,low
2,Swahili,Fraud/Deception,6,low
2,Swahili,Guns and Illegal Weapons,6,low
2,Swahili,Harassment,6,low
2,Swahili,Hate/Identity Hate,6,low
2,Swahili,High Risk Gov Decision Making,4,low
2,Swahili,Illegal Activity,1,low
2,Swahili,Malware,6,low
2,Swahili,PII/Privacy,6,low
2,Swahili,Political/Misinformation/Conspiracy,6,low
2,Swahili,Profanity,6,low
2,Swahili,Sexual,6,low
2,Swahili,Sexual (minor),4,low
2,Swahili,Suicide and Self Harm,6,low
2,Swahili,Threat,5,low
2,Swahili,Unauthorized Advice,6,low
2,Swahili,Violence,6,low
2,Swedish,Controlled/Regulated Substances,6,medium
2,Swedish,Copyright/Trademark/Plagiarism,6,medium
2,Swedish,Criminal Planning/Confessions,6,medium
2,Swedish,Fraud/Deception,6,medium
2,Swedish,Guns and Illegal Weapons,6,medium
2,Swedish,Harassment,6,medium
2,Swedish,Hate/Identity Hate,6,medium
2,Swedish,High Risk Gov Decision Making,5,medium
2,Swedish,Illegal Activity,1,medium
2,Swedish,Malware,6,medium
2,Swedish,PII/Privacy,6,medium
2,Swedish,Political/Misinformation/Conspiracy,6,medium
2,Swedish,Profanity,6,medium
2,Swedish,Sexual,6,medium
2,Swedish,Sexual (minor),6,medium
2,Swedish,Suicide and Self Harm,6,medium
2,Swedish,Threat,6,medium
2,Swedish,Unauthorized Advice,6,medium
2,Swedish,Violence,6,medium
2,Tajik,Controlled/Regulated Substances,8,low
2,Tajik,Copyright/Trademark/Plagiarism,7,low
2,Tajik,Criminal Planning/Confessions,8,low
2,Tajik,Fraud/Deception,8,low
2,Tajik,Guns and Illegal Weapons,8,low
2,Tajik,Harassment,8,low
2,Tajik,Hate/Identity Hate,8,low
2,Tajik,High Risk Gov Decision Making,4,low
2,Tajik,Illegal Activity,1,low
2,Tajik,Malware,7,low
2,Tajik,PII/Privacy,8,low
2,Tajik,Political/Misinformation/Conspiracy,8,low
2,Tajik,Profanity,8,low
2,Tajik,Sexual,8,low
2,Tajik,Sexual (minor),6,low
2,Tajik,Suicide and Self Harm,8,low
2,Tajik,Threat,5,low
2,Tajik,Unauthorized Advice,5,low
2,Tajik,Violence,8,low
2,Tamil,Controlled/Regulated Substances,6,low
2,Tamil,Copyright/Trademark/Plagiarism,5,low
2,Tamil,Criminal Planning/Confessions,6,low
2,Tamil,Fraud/Deception,6,low
2,Tamil,Guns and Illegal Weapons,6,low
2,Tamil,Harassment,6,low
2,Tamil,Hate/Identity Hate,6,low
2,Tamil,High Risk Gov Decision Making,5,low
2,Tamil,Illegal Activity,1,low
2,Tamil,Malware,6,low
2,Tamil,PII/Privacy,6,low
2,Tamil,Political/Misinformation/Conspiracy,6,low
2,Tamil,Profanity,6,low
2,Tamil,Sexual,6,low
2,Tamil,Sexual (minor),5,low
2,Tamil,Suicide and Self Harm,6,low
2,Tamil,Threat,5,low
2,Tamil,Unauthorized Advice,6,low
2,Tamil,Violence,6,low
2,Telugu,Controlled/Regulated Substances,6,low
2,Telugu,Copyright/Trademark/Plagiarism,6,low
2,Telugu,Criminal Planning/Confessions,6,low
2,Telugu,Fraud/Deception,6,low
2,Telugu,Guns and Illegal Weapons,6,low
2,Telugu,Harassment,6,low
2,Telugu,Hate/Identity Hate,6,low
2,Telugu,High Risk Gov Decision Making,4,low
2,Telugu,Illegal Activity,1,low
2,Telugu,Malware,5,low
2,Telugu,PII/Privacy,6,low
2,Telugu,Political/Misinformation/Conspiracy,6,low
2,Telugu,Profanity,6,low
2,Telugu,Sexual,6,low
2,Telugu,Sexual (minor),4,low
2,Telugu,Suicide and Self Harm,6,low
2,Telugu,Threat,4,low
2,Telugu,Unauthorized Advice,5,low
2,Telugu,Violence,6,low
2,Thai,Controlled/Regulated Substances,6,medium
2,Thai,Copyright/Trademark/Plagiarism,6,medium
2,Thai,Criminal Planning/Confessions,6,medium
2,Thai,Fraud/Deception,6,medium
2,Thai,Guns and Illegal Weapons,6,medium
2,Thai,Harassment,6,medium
2,Thai,Hate/Identity Hate,6,medium
2,Thai,High Risk Gov Decision Making,4,medium
2,Thai,Illegal Activity,1,medium
2,Thai,Malware,4,medium
2,Thai,PII/Privacy,6,medium
2,Thai,Political/Misinformation/Conspiracy,6,medium
2,Thai,Profanity,6,medium
2,Thai,Sexual,6,medium
2,Thai,Sexual (minor),4,medium
2,Thai,Suicide and Self Harm,6,medium
2,Thai,Threat,5,medium
2,Thai,Unauthorized Advice,4,medium
2,Thai,Violence,6,medium
2,Turkish,Controlled/Regulated Substances,6,medium
2,Turkish,Copyright/Trademark/Plagiarism,6,medium
2,Turkish,Criminal Planning/Confessions,6,medium
2,Turkish,Fraud/Deception,6,medium
2,Turkish,Guns and Illegal Weapons,6,medium
2,Turkish,Harassment,6,medium
2,Turkish,Hate/Identity Hate,6,medium
2,Turkish,High Risk Gov Decision Making,4,medium
2,Turkish,Illegal Activity,1,medium
2,Turkish,Malware,6,medium
2,Turkish,PII/Privacy,6,medium
2,Turkish,Political/Misinformation/Conspiracy,6,medium
2,Turkish,Profanity,6,medium
2,Turkish,Sexual,6,medium
2,Turkish,Sexual (minor),6,medium
2,Turkish,Suicide and Self Harm,6,medium
2,Turkish,Threat,5,medium
2,Turkish,Unauthorized Advice,5,medium
2,Turkish,Violence,6,medium
2,Ukrainian,Controlled/Regulated Substances,6,medium
2,Ukrainian,Copyright/Trademark/Plagiarism,6,medium
2,Ukrainian,Criminal Planning/Confessions,6,medium
2,Ukrainian,Fraud/Deception,6,medium
2,Ukrainian,Guns and Illegal Weapons,6,medium
2,Ukrainian,Harassment,6,medium
2,Ukrainian,Hate/Identity Hate,6,medium
2,Ukrainian,High Risk Gov Decision Making,6,medium
2,Ukrainian,Illegal Activity,1,medium
2,Ukrainian,Malware,6,medium
2,Ukrainian,PII/Privacy,6,medium
2,Ukrainian,Political/Misinformation/Conspiracy,6,medium
2,Ukrainian,Profanity,6,medium
2,Ukrainian,Sexual,6,medium
2,Ukrainian,Sexual (minor),5,medium
2,Ukrainian,Suicide and Self Harm,6,medium
2,Ukrainian,Threat,6,medium
2,Ukrainian,Unauthorized Advice,6,medium
2,Ukrainian,Violence,6,medium
2,Urdu,Controlled/Regulated Substances,6,medium
2,Urdu,Copyright/Trademark/Plagiarism,6,medium
2,Urdu,Criminal Planning/Confessions,6,medium
2,Urdu,Fraud/Deception,6,medium
2,Urdu,Guns and Illegal Weapons,6,medium
2,Urdu,Harassment,6,medium
2,Urdu,Hate/Identity Hate,6,medium
2,Urdu,High Risk Gov Decision Making,4,medium
2,Urdu,Illegal Activity,1,medium
2,Urdu,Malware,6,medium
2,Urdu,PII/Privacy,6,medium
2,Urdu,Political/Misinformation/Conspiracy,6,medium
2,Urdu,Profanity,6,medium
2,Urdu,Sexual,6,medium
2,Urdu,Sexual (minor),5,medium
2,Urdu,Suicide and Self Harm,6,medium
2,Urdu,Threat,6,medium
2,Urdu,Unauthorized Advice,6,medium
2,Urdu,Violence,6,medium
2,Vietnamese,Controlled/Regulated Substances,6,medium
2,Vietnamese,Copyright/Trademark/Plagiarism,5,medium
2,Vietnamese,Criminal Planning/Confessions,6,medium
2,Vietnamese,Fraud/Deception,6,medium
2,Vietnamese,Guns and Illegal Weapons,6,medium
2,Vietnamese,Harassment,6,medium
2,Vietnamese,Hate/Identity Hate,6,medium
2,Vietnamese,High Risk Gov Decision Making,5,medium
2,Vietnamese,Illegal Activity,1,medium
2,Vietnamese,Malware,6,medium
2,Vietnamese,PII/Privacy,6,medium
2,Vietnamese,Political/Misinformation/Conspiracy,6,medium
2,Vietnamese,Profanity,6,medium
2,Vietnamese,Sexual,6,medium
2,Vietnamese,Sexual (minor),5,medium
2,Vietnamese,Suicide and Self Harm,6,medium
2,Vietnamese,Threat,6,medium
2,Vietnamese,Unauthorized Advice,5,medium
2,Vietnamese,Violence,6,medium
2,Welsh,Controlled/Regulated Substances,6,low
2,Welsh,Copyright/Trademark/Plagiarism,4,low
2,Welsh,Criminal Planning/Confessions,6,low
2,Welsh,Fraud/Deception,6,low
2,Welsh,Guns and Illegal Weapons,6,low
2,Welsh,Harassment,6,low
2,Welsh,Hate/Identity Hate,6,low
2,Welsh,High Risk Gov Decision Making,6,low
2,Welsh,Illegal Activity,1,low
2,Welsh,Malware,6,low
2,Welsh,PII/Privacy,6,low
2,Welsh,Political/Misinformation/Conspiracy,6,low
2,Welsh,Profanity,6,low
2,Welsh,Sexual,6,low
2,Welsh,Sexual (minor),6,low
2,Welsh,Suicide and Self Harm,6,low
2,Welsh,Threat,6,low
2,Welsh,Unauthorized Advice,6,low
2,Welsh,Violence,6,low
2,Wolof,Controlled/Regulated Substances,8,low
2,Wolof,Copyright/Trademark/Plagiarism,2,low
2,Wolof,Criminal Planning/Confessions,8,low
2,Wolof,Fraud/Deception,6,low
2,Wolof,Guns and Illegal Weapons,5,low
2,Wolof,Harassment,8,low
2,Wolof,Hate/Identity Hate,8,low
2,Wolof,High Risk Gov Decision Making,4,low
2,Wolof,Illegal Activity,1,low
2,Wolof,Malware,3,low
2,Wolof,PII/Privacy,8,low
2,Wolof,Political/Misinformation/Conspiracy,6,low
2,Wolof,Profanity,7,low
2,Wolof,Sexual,8,low
2,Wolof,Sexual (minor),3,low
2,Wolof,Suicide and Self Harm,6,low
2,Wolof,Threat,2,low
2,Wolof,Unauthorized Advice,3,low
2,Wolof,Violence,8,low
2,Xhosa,Controlled/Regulated Substances,4,low
2,Xhosa,Copyright/Trademark/Plagiarism,3,low
2,Xhosa,Criminal Planning/Confessions,4,low
2,Xhosa,Fraud/Deception,2,low
2,Xhosa,Guns and Illegal Weapons,4,low
2,Xhosa,Harassment,4,low
2,Xhosa,Hate/Identity Hate,5,low
2,Xhosa,High Risk Gov Decision Making,3,low
2,Xhosa,Illegal Activity,1,low
2,Xhosa,Malware,3,low
2,Xhosa,PII/Privacy,4,low
2,Xhosa,Political/Misinformation/Conspiracy,4,low
2,Xhosa,Profanity,3,low
2,Xhosa,Sexual,4,low
2,Xhosa,Sexual (minor),2,low
2,Xhosa,Suicide and Self Harm,2,low
2,Xhosa,Threat,2,low
2,Xhosa,Unauthorized Advice,2,low
2,Xhosa,Violence,4,low
2,Yoruba,Controlled/Regulated Substances,8,low
2,Yoruba,Copyright/Trademark/Plagiarism,6,low
2,Yoruba,Criminal Planning/Confessions,8,low
2,Yoruba,Fraud/Deception,5,low
2,Yoruba,Guns and Illegal Weapons,8,low
2,Yoruba,Harassment,8,low
2,Yoruba,Hate/Identity Hate,8,low
2,Yoruba,High Risk Gov Decision Making,4,low
2,Yoruba,Illegal Activity,1,low
2,Yoruba,Malware,4,low
2,Yoruba,PII/Privacy,8,low
2,Yoruba,Political/Misinformation/Conspiracy,8,low
2,Yoruba,Profanity,8,low
2,Yoruba,Sexual,8,low
2,Yoruba,Sexual (minor),4,low
2,Yoruba,Suicide and Self Harm,7,low
2,Yoruba,Threat,4,low
2,Yoruba,Unauthorized Advice,5,low
2,Yoruba,Violence,8,low
2,Zulu,Controlled/Regulated Substances,8,low
2,Zulu,Copyright/Trademark/Plagiarism,7,low
2,Zulu,Criminal Planning/Confessions,8,low
2,Zulu,Fraud/Deception,8,low
2,Zulu,Guns and Illegal Weapons,8,low
2,Zulu,Harassment,8,low
2,Zulu,Hate/Identity Hate,8,low
2,Zulu,High Risk Gov Decision Making,5,low
2,Zulu,Illegal Activity,1,low
2,Zulu,Malware,7,low
2,Zulu,PII/Privacy,8,low
2,Zulu,Political/Misinformation/Conspiracy,8,low
2,Zulu,Profanity,8,low
2,Zulu,Sexual,8,low
2,Zulu,Sexual (minor),4,low
2,Zulu,Suicide and Self Harm,8,low
2,Zulu,Threat,7,low
2,Zulu,Unauthorized Advice,6,low
2,Zulu,Violence,8,low
3,Afrikaans,Controlled/Regulated Substances,9,low
3,Afrikaans,Copyright/Trademark/Plagiarism,7,low
3,Afrikaans,Criminal Planning/Confessions,9,low
3,Afrikaans,Fraud/Deception,9,low
3,Afrikaans,Guns and Illegal Weapons,9,low
3,Afrikaans,Harassment,9,low
3,Afrikaans,Hate/Identity Hate,9,low
3,Afrikaans,High Risk Gov Decision Making,8,low
3,Afrikaans,Illegal Activity,1,low
3,Afrikaans,Malware,8,low
3,Afrikaans,PII/Privacy,9,low
3,Afrikaans,Political/Misinformation/Conspiracy,9,low
3,Afrikaans,Profanity,9,low
3,Afrikaans,Sexual,9,low
3,Afrikaans,Sexual (minor),9,low
3,Afrikaans,Suicide and Self Harm,9,low
3,Afrikaans,Threat,8,low
3,Afrikaans,Unauthorized Advice,8,low
3,Afrikaans,Violence,9,low
3,Amharic,Controlled/Regulated Substances,9,low
3,Amharic,Copyright/Trademark/Plagiarism,7,low
3,Amharic,Criminal Planning/Confessions,9,low
3,Amharic,Fraud/Deception,9,low
3,Amharic,Guns and Illegal Weapons,9,low
3,Amharic,Harassment,9,low
3,Amharic,Hate/Identity Hate,9,low
3,Amharic,High Risk Gov Decision Making,4,low
3,Amharic,Illegal Activity,1,low
3,Amharic,Malware,7,low
3,Amharic,PII/Privacy,9,low
3,Amharic,Political/Misinformation/Conspiracy,9,low
3,Amharic,Profanity,9,low
3,Amharic,Sexual,9,low
3,Amharic,Sexual (minor),7,low
3,Amharic,Suicide and Self Harm,9,low
3,Amharic,Threat,7,low
3,Amharic,Unauthorized Advice,5,low
3,Amharic,Violence,9,low
3,Arabic,Controlled/Regulated Substances,9,high
3,Arabic,Copyright/Trademark/Plagiarism,7,high
3,Arabic,Criminal Planning/Confessions,9,high
3,Arabic,Fraud/Deception,9,high
3,Arabic,Guns and Illegal Weapons,9,high
3,Arabic,Harassment,9,high
3,Arabic,Hate/Identity Hate,9,high
3,Arabic,High Risk Gov Decision Making,7,high
3,Arabic,Illegal Activity,1,high
3,Arabic,Malware,8,high
3,Arabic,PII/Privacy,9,high
3,Arabic,Political/Misinformation/Conspiracy,9,high
3,Arabic,Profanity,9,high
3,Arabic,Sexual,9,high
3,Arabic,Sexual (minor),7,high
3,Arabic,Suicide and Self Harm,9,high
3,Arabic,Threat,7,high
3,Arabic,Unauthorized Advice,7,high
3,Arabic,Violence,9,high
3,Armenian,Controlled/Regulated Substances,10,low
3,Armenian,Copyright/Trademark/Plagiarism,9,low
3,Armenian,Criminal Planning/Confessions,10,low
3,Armenian,Fraud/Deception,9,low
3,Armenian,Guns and Illegal Weapons,9,low
3,Armenian,Harassment,9,low
3,Armenian,Hate/Identity Hate,10,low
3,Armenian,High Risk Gov Decision Making,5,low
3,Armenian,Illegal Activity,1,low
3,Armenian,Malware,6,low
3,Armenian,PII/Privacy,9,low
3,Armenian,Political/Misinformation/Conspiracy,9,low
3,Armenian,Profanity,9,low
3,Armenian,Sexual,9,low
3,Armenian,Sexual (minor),9,low
3,Armenian,Suicide and Self Harm,9,low
3,Armenian,Threat,7,low
3,Armenian,Unauthorized Advice,6,low
3,Armenian,Violence,9,low
3,Assamese,Controlled/Regulated Substances,9,low
3,Assamese,Copyright/Trademark/Plagiarism,8,low
3,Assamese,Criminal Planning/Confessions,9,low
3,Assamese,Fraud/Deception,9,low
3,Assamese,Guns and Illegal Weapons,9,low
3,Assamese,Harassment,9,low
3,Assamese,Hate/Identity Hate,9,low
3,Assamese,High Risk Gov Decision Making,6,low
3,Assamese,Illegal Activity,1,low
3,Assamese,Malware,9,low
3,Assamese,PII/Privacy,9,low
3,Assamese,Political/Misinformation/Conspiracy,9,low
3,Assamese,Profanity,9,low
3,Assamese,Sexual,9,low
3,Assamese,Sexual (minor),6,low
3,Assamese,Suicide and Self Harm,9,low
3,Assamese,Threat,4,low
3,Assamese,Unauthorized Advice,7,low
3,Assamese,Violence,9,low
3,Asturian,Controlled/Regulated Substances,12,low
3,Asturian,Copyright/Trademark/Plagiarism,12,low
3,Asturian,Criminal Planning/Confessions,12,low
3,Asturian,Fraud/Deception,11,low
3,Asturian,Guns and Illegal Weapons,12,low
3,Asturian,Harassment,12,low
3,Asturian,Hate/Identity Hate,12,low
3,Asturian,High Risk Gov Decision Making,7,low
3,Asturian,Illegal Activity,1,low
3,Asturian,Malware,10,low
3,Asturian,PII/Privacy,12,low
3,Asturian,Political/Misinformation/Conspiracy,12,low
3,Asturian,Profanity,12,low
3,Asturian,Sexual,12,low
3,Asturian,Sexual (minor),8,low
3,Asturian,Suicide and Self Harm,12,low
3,Asturian,Threat,7,low
3,Asturian,Unauthorized Advice,11,low
3,Asturian,Violence,12,low
3,Azerbaijani,Controlled/Regulated Substances,9,low
3,Azerbaijani,Copyright/Trademark/Plagiarism,9,low
3,Azerbaijani,Criminal Planning/Confessions,9,low
3,Azerbaijani,Fraud/Deception,9,low
3,Azerbaijani,Guns and Illegal Weapons,9,low
3,Azerbaijani,Harassment,9,low
3,Azerbaijani,Hate/Identity Hate,9,low
3,Azerbaijani,High Risk Gov Decision Making,6,low
3,Azerbaijani,Illegal Activity,1,low
3,Azerbaijani,Malware,8,low
3,Azerbaijani,PII/Privacy,9,low
3,Azerbaijani,Political/Misinformation/Conspiracy,9,low
3,Azerbaijani,Profanity,9,low
3,Azerbaijani,Sexual,9,low
3,Azerbaijani,Sexual (minor),7,low
3,Azerbaijani,Suicide and Self Harm,9,low
3,Azerbaijani,Threat,8,low
3,Azerbaijani,Unauthorized Advice,8,low
3,Azerbaijani,Violence,9,low
3,Belarusian,Controlled/Regulated Substances,9,low
3,Belarusian,Copyright/Trademark/Plagiarism,6,low
3,Belarusian,Criminal Planning/Confessions,9,low
3,Belarusian,Fraud/Deception,9,low
3,Belarusian,Guns and Illegal Weapons,9,low
3,Belarusian,Harassment,9,low
3,Belarusian,Hate/Identity Hate,9,low
3,Belarusian,High Risk Gov Decision Making,7,low
3,Belarusian,Illegal Activity,1,low
3,Belarusian,Malware,8,low
3,Belarusian,PII/Privacy,9,low
3,Belarusian,Political/Misinformation/Conspiracy,9,low
3,Belarusian,Profanity,9,low
3,Belarusian,Sexual,9,low
3,Belarusian,Sexual (minor),6,low
3,Belarusian,Suicide and Self Harm,9,low
3,Belarusian,Threat,6,low
3,Belarusian,Unauthorized Advice,7,low
3,Belarusian,Violence,9,low
3,Bengali,Controlled/Regulated Substances,9,medium
3,Bengali,Copyright/Trademark/Plagiarism,9,medium
3,Bengali,Criminal Planning/Confessions,9,medium
3,Bengali,Fraud/Deception,9,medium
3,Bengali,Guns and Illegal Weapons,9,medium
3,Bengali,Harassment,9,medium
3,Bengali,Hate/Identity Hate,9,medium
3,Bengali,High Risk Gov Decision Making,4,medium
3,Bengali,Illegal Activity,1,medium
3,Bengali,Malware,9,medium
3,Bengali,PII/Privacy,9,medium
3,Bengali,Political/Misinformation/Conspiracy,9,medium
3,Bengali,Profanity,9,medium
3,Bengali,Sexual,9,medium
3,Bengali,Sexual (minor),6,medium
3,Bengali,Suicide and Self Harm,9,medium
3,Bengali,Threat,7,medium
3,Bengali,Unauthorized Advice,8,medium
3,Bengali,Violence,9,medium
3,Bosnian,Controlled/Regulated Substances,9,low
3,Bosnian,Copyright/Trademark/Plagiarism,7,low
3,Bosnian,Criminal Planning/Confessions,9,low
3,Bosnian,Fraud/Deception,9,low
3,Bosnian,Guns and Illegal Weapons,9,low
3,Bosnian,Harassment,9,low
3,Bosnian,Hate/Identity Hate,9,low
3,Bosnian,High Risk Gov Decision Making,7,low
3,Bosnian,Illegal Activity,1,low
3,Bosnian,Malware,8,low
3,Bosnian,PII/Privacy,9,low
3,Bosnian,Political/Misinformation/Conspiracy,9,low
3,Bosnian,Profanity,9,low
3,Bosnian,Sexual,9,low
3,Bosnian,Sexual (minor),7,low
3,Bosnian,Suicide and Self Harm,9,low
3,Bosnian,Threat,6,low
3,Bosnian,Unauthorized Advice,7,low
3,Bosnian,Violence,9,low
3,Bulgarian,Controlled/Regulated Substances,9,medium
3,Bulgarian,Copyright/Trademark/Plagiarism,8,medium
3,Bulgarian,Criminal Planning/Confessions,9,medium
3,Bulgarian,Fraud/Deception,9,medium
3,Bulgarian,Guns and Illegal Weapons,9,medium
3,Bulgarian,Harassment,9,medium
3,Bulgarian,Hate/Identity Hate,9,medium
3,Bulgarian,High Risk Gov Decision Making,6,medium
3,Bulgarian,Illegal Activity,1,medium
3,Bulgarian,Malware,9,medium
3,Bulgarian,PII/Privacy,9,medium
3,Bulgarian,Political/Misinformation/Conspiracy,9,medium
3,Bulgarian,Profanity,9,medium
3,Bulgarian,Sexual,9,medium
3,Bulgarian,Sexual (minor),9,medium
3,Bulgarian,Suicide and Self Harm,9,medium
3,Bulgarian,Threat,7,medium
3,Bulgarian,Unauthorized Advice,8,medium
3,Bulgarian,Violence,9,medium
3,Burmese,Controlled/Regulated Substances,9,low
3,Burmese,Copyright/Trademark/Plagiarism,8,low
3,Burmese,Criminal Planning/Confessions,9,low
3,Burmese,Fraud/Deception,8,low
3,Burmese,Guns and Illegal Weapons,9,low
3,Burmese,Harassment,9,low
3,Burmese,Hate/Identity Hate,9,low
3,Burmese,High Risk Gov Decision Making,6,low
3,Burmese,Illegal Activity,1,low
3,Burmese,Malware,7,low
3,Burmese,PII/Privacy,9,low
3,Burmese,Political/Misinformation/Conspiracy,9,low
3,Burmese,Profanity,7,low
3,Burmese,Sexual,9,low
3,Burmese,Sexual (minor),5,low
3,Burmese,Suicide and Self Harm,9,low
3,Burmese,Threat,5,low
3,Burmese,Unauthorized Advice,5,low
3,Burmese,Violence,9,low
3,Catalan,Controlled/Regulated Substances,9,low
3,Catalan,Copyright/Trademark/Plagiarism,9,low
3,Catalan,Criminal Planning/Confessions,9,low
3,Catalan,Fraud/Deception,9,low
3,Catalan,Guns and Illegal Weapons,9,low
3,Catalan,Harassment,9,low
3,Catalan,Hate/Identity Hate,9,low
3,Catalan,High Risk Gov Decision Making,7,low
3,Catalan,Illegal Activity,1,low
3,Catalan,Malware,9,low
3,Catalan,PII/Privacy,9,low
3,Catalan,Political/Misinformation/Conspiracy,9,low
3,Catalan,Profanity,9,low
3,Catalan,Sexual,9,low
3,Catalan,Sexual (minor),7,low
3,Catalan,Suicide and Self Harm,9,low
3,Catalan,Threat,8,low
3,Catalan,Unauthorized Advice,9,low
3,Catalan,Violence,9,low
3,Cebuano,Controlled/Regulated Substances,12,low
3,Cebuano,Copyright/Trademark/Plagiarism,11,low
3,Cebuano,Criminal Planning/Confessions,12,low
3,Cebuano,Fraud/Deception,12,low
3,Cebuano,Guns and Illegal Weapons,12,low
3,Cebuano,Harassment,12,low
3,Cebuano,Hate/Identity Hate,12,low
3,Cebuano,High Risk Gov Decision Making,6,low
3,Cebuano,Illegal Activity,1,low
3,Cebuano,Malware,10,low
3,Cebuano,PII/Privacy,12,low
3,Cebuano,Political/Misinformation/Conspiracy,12,low
3,Cebuano,Profanity,12,low
3,Cebuano,Sexual,12,low
3,Cebuano,Sexual (minor),8,low
3,Cebuano,Suicide and Self Harm,12,low
3,Cebuano,Threat,6,low
3,Cebuano,Unauthorized Advice,8,low
3,Cebuano,Violence,12,low
3,Chinese (Simplified),Controlled/Regulated Substances,9,high
3,Chinese (Simplified),Copyright/Trademark/Plagiarism,6,high
3,Chinese (Simplified),Criminal Planning/Confessions,9,high
3,Chinese (Simplified),Fraud/Deception,9,high
3,Chinese (Simplified),Guns and Illegal Weapons,9,high
3,Chinese (Simplified),Harassment,9,high
3,Chinese (Simplified),Hate/Identity Hate,9,high
3,Chinese (Simplified),High Risk Gov Decision Making,4,high
3,Chinese (Simplified),Illegal Activity,1,high
3,Chinese (Simplified),Malware,7,high
3,Chinese (Simplified),PII/Privacy,9,high
3,Chinese (Simplified),Political/Misinformation/Conspiracy,9,high
3,Chinese (Simplified),Profanity,9,high
3,Chinese (Simplified),Sexual,9,high
3,Chinese (Simplified),Sexual (minor),5,high
3,Chinese (Simplified),Suicide and Self Harm,9,high
3,Chinese (Simplified),Threat,6,high
3,Chinese (Simplified),Unauthorized Advice,8,high
3,Chinese (Simplified),Violence,9,high
3,Chinese (Traditional),Controlled/Regulated Substances,9,high
